# Dados do modulador AM - ECOM060 / Cap.5.3 - UFAL 2026.2
# s_am = (1+ma*m)*Ac*cos(2pi*fc*t) + ruido ; ma=0.50 fc=2000Hz sigma=0.020
"# Colunas: t[s], mensagem, portadora, sinal_am"
t,mensagem,portadora,sinal_am
0.184810,0.967912,-0.728969,-1.086283
0.184820,0.969031,-0.637424,-0.950183
0.184830,0.970128,-0.535827,-0.799444
0.184840,0.971203,-0.425779,-0.637020
0.184850,0.972255,-0.309017,-0.460752
0.184860,0.973284,-0.187381,-0.297091
0.184870,0.974292,-0.062791,-0.073429
0.184880,0.975276,0.062791,0.081269
0.184890,0.976238,0.187381,0.301662
0.184900,0.977178,0.309017,0.434414
0.184910,0.978095,0.425779,0.668315
0.184920,0.978989,0.535827,0.804844
0.184930,0.979860,0.637424,0.953188
0.184940,0.980708,0.728969,1.046186
0.184950,0.981534,0.809017,1.219987
0.184960,0.982336,0.876307,1.309400
0.184970,0.983116,0.929776,1.348057
0.184980,0.983873,0.968583,1.446277
0.184990,0.984606,0.992115,1.517509
0.185000,0.985317,1.000000,1.501144
0.185010,0.986004,0.992115,1.471354
0.185020,0.986669,0.968583,1.462468
0.185030,0.987310,0.929776,1.422417
0.185040,0.987927,0.876307,1.319149
0.185050,0.988522,0.809017,1.128979
0.185060,0.989093,0.728969,1.087857
0.185070,0.989641,0.637424,0.929409
0.185080,0.990165,0.535827,0.786459
0.185090,0.990667,0.425779,0.624370
0.185100,0.991144,0.309017,0.431744
0.185110,0.991598,0.187381,0.325142
0.185120,0.992029,0.062791,0.072437
0.185130,0.992436,-0.062791,-0.071946
0.185140,0.992819,-0.187381,-0.277536
0.185150,0.993179,-0.309017,-0.475103
0.185160,0.993516,-0.425779,-0.638132
0.185170,0.993828,-0.535827,-0.803541
0.185180,0.994117,-0.637424,-0.949282
0.185190,0.994383,-0.728969,-1.101190
0.185200,0.994624,-0.809017,-1.222370
0.185210,0.994842,-0.876307,-1.332593
0.185220,0.995037,-0.929776,-1.360506
0.185230,0.995207,-0.968583,-1.420151
0.185240,0.995354,-0.992115,-1.484221
0.185250,0.995477,-1.000000,-1.542062
0.185260,0.995576,-0.992115,-1.491213
0.185270,0.995651,-0.968583,-1.505500
0.185280,0.995702,-0.929776,-1.403860
0.185290,0.995730,-0.876307,-1.298400
0.185300,0.995733,-0.809017,-1.198168
0.185310,0.995713,-0.728969,-1.036030
0.185320,0.995669,-0.637424,-0.951043
0.185330,0.995601,-0.535827,-0.823190
0.185340,0.995509,-0.425779,-0.650758
0.185350,0.995394,-0.309017,-0.471976
0.185360,0.995254,-0.187381,-0.272986
0.185370,0.995091,-0.062791,-0.082505
0.185380,0.994903,0.062791,0.087494
0.185390,0.994692,0.187381,0.257569
0.185400,0.994457,0.309017,0.471105
0.185410,0.994197,0.425779,0.642587
0.185420,0.993914,0.535827,0.836745
0.185430,0.993607,0.637424,0.945918
0.185440,0.993277,0.728969,1.089233
0.185450,0.992922,0.809017,1.223220
0.185460,0.992543,0.876307,1.320397
0.185470,0.992141,0.929776,1.359314
0.185480,0.991714,0.968583,1.454645
0.185490,0.991264,0.992115,1.507087
0.185500,0.990790,1.000000,1.520381
0.185510,0.990292,0.992115,1.473831
0.185520,0.989770,0.968583,1.437492
0.185530,0.989224,0.929776,1.351216
0.185540,0.988655,0.876307,1.363058
0.185550,0.988062,0.809017,1.205179
0.185560,0.987445,0.728969,1.118847
0.185570,0.986804,0.637424,0.952397
0.185580,0.986140,0.535827,0.778282
0.185590,0.985451,0.425779,0.633238
0.185600,0.984740,0.309017,0.464177
0.185610,0.984004,0.187381,0.280298
0.185620,0.983245,0.062791,0.119964
0.185630,0.982462,-0.062791,-0.070728
0.185640,0.981655,-0.187381,-0.264367
0.185650,0.980825,-0.309017,-0.487542
0.185660,0.979972,-0.425779,-0.645042
0.185670,0.979095,-0.535827,-0.756462
0.185680,0.978194,-0.637424,-0.957970
0.185690,0.977270,-0.728969,-1.068117
0.185700,0.976322,-0.809017,-1.178404
0.185710,0.975351,-0.876307,-1.319194
0.185720,0.974357,-0.929776,-1.355383
0.185730,0.973339,-0.968583,-1.447422
0.185740,0.972298,-0.992115,-1.500813
0.185750,0.971234,-1.000000,-1.477413
0.185760,0.970146,-0.992115,-1.480429
0.185770,0.969036,-0.968583,-1.439137
0.185780,0.967902,-0.929776,-1.362887
0.185790,0.966745,-0.876307,-1.278147
0.185800,0.965565,-0.809017,-1.209963
0.185810,0.964362,-0.728969,-1.073555
0.185820,0.963136,-0.637424,-0.941984
0.185830,0.961886,-0.535827,-0.820337
0.185840,0.960615,-0.425779,-0.625424
0.185850,0.959320,-0.309017,-0.469291
0.185860,0.958002,-0.187381,-0.278440
0.185870,0.956662,-0.062791,-0.068646
0.185880,0.955298,0.062791,0.063080
0.185890,0.953913,0.187381,0.241212
0.185900,0.952504,0.309017,0.455911
0.185910,0.951073,0.425779,0.634290
0.185920,0.949620,0.535827,0.796591
0.185930,0.948144,0.637424,0.952357
0.185940,0.946645,0.728969,1.075246
0.185950,0.945125,0.809017,1.173322
0.185960,0.943582,0.876307,1.303356
0.185970,0.942016,0.929776,1.388890
0.185980,0.940429,0.968583,1.376214
0.185990,0.938819,0.992115,1.461184
0.186000,0.937188,1.000000,1.428073
0.186010,0.935534,0.992115,1.443956
0.186020,0.933858,0.968583,1.410177
0.186030,0.932161,0.929776,1.371777
0.186040,0.930442,0.876307,1.281050
0.186050,0.928701,0.809017,1.210291
0.186060,0.926938,0.728969,0.993052
0.186070,0.925154,0.637424,0.930415
0.186080,0.923348,0.535827,0.757953
0.186090,0.921520,0.425779,0.660910
0.186100,0.919672,0.309017,0.472202
0.186110,0.917802,0.187381,0.292568
0.186120,0.915910,0.062791,0.112355
0.186130,0.913998,-0.062791,-0.094713
0.186140,0.912064,-0.187381,-0.241819
0.186150,0.910109,-0.309017,-0.456400
0.186160,0.908133,-0.425779,-0.627450
0.186170,0.906137,-0.535827,-0.797346
0.186180,0.904119,-0.637424,-0.919198
0.186190,0.902081,-0.728969,-1.059077
0.186200,0.900022,-0.809017,-1.199224
0.186210,0.897943,-0.876307,-1.252075
0.186220,0.895843,-0.929776,-1.324749
0.186230,0.893723,-0.968583,-1.412614
0.186240,0.891582,-0.992115,-1.437914
0.186250,0.889421,-1.000000,-1.459347
0.186260,0.887240,-0.992115,-1.403424
0.186270,0.885038,-0.968583,-1.428697
0.186280,0.882817,-0.929776,-1.333844
0.186290,0.880576,-0.876307,-1.225174
0.186300,0.878315,-0.809017,-1.171941
0.186310,0.876034,-0.728969,-1.012140
0.186320,0.873734,-0.637424,-0.929940
0.186330,0.871413,-0.535827,-0.789971
0.186340,0.869074,-0.425779,-0.622947
0.186350,0.866715,-0.309017,-0.442078
0.186360,0.864337,-0.187381,-0.271303
0.186370,0.861939,-0.062791,-0.068454
0.186380,0.859523,0.062791,0.089519
0.186390,0.857087,0.187381,0.282622
0.186400,0.854633,0.309017,0.427467
0.186410,0.852160,0.425779,0.603604
0.186420,0.849668,0.535827,0.747722
0.186430,0.847157,0.637424,0.890076
0.186440,0.844628,0.728969,1.026330
0.186450,0.842080,0.809017,1.102298
0.186460,0.839514,0.876307,1.230972
0.186470,0.836930,0.929776,1.348272
0.186480,0.834327,0.968583,1.373170
0.186490,0.831707,0.992115,1.396624
0.186500,0.829069,1.000000,1.407638
0.186510,0.826413,0.992115,1.396887
0.186520,0.823739,0.968583,1.373728
0.186530,0.821047,0.929776,1.325328
0.186540,0.818338,0.876307,1.239056
0.186550,0.815612,0.809017,1.171961
0.186560,0.812868,0.728969,1.019480
0.186570,0.810107,0.637424,0.910645
0.186580,0.807329,0.535827,0.760570
0.186590,0.804534,0.425779,0.607956
0.186600,0.801722,0.309017,0.403691
0.186610,0.798893,0.187381,0.301422
0.186620,0.796048,0.062791,0.120648
0.186630,0.793186,-0.062791,-0.062630
0.186640,0.790308,-0.187381,-0.243219
0.186650,0.787414,-0.309017,-0.432178
0.186660,0.784503,-0.425779,-0.621658
0.186670,0.781576,-0.535827,-0.715135
0.186680,0.778633,-0.637424,-0.898254
0.186690,0.775675,-0.728969,-0.993992
0.186700,0.772700,-0.809017,-1.090932
0.186710,0.769710,-0.876307,-1.204001
0.186720,0.766705,-0.929776,-1.305820
0.186730,0.763684,-0.968583,-1.323898
0.186740,0.760647,-0.992115,-1.332820
0.186750,0.757596,-1.000000,-1.404171
0.186760,0.754530,-0.992115,-1.372426
0.186770,0.751449,-0.968583,-1.311622
0.186780,0.748352,-0.929776,-1.235657
0.186790,0.745242,-0.876307,-1.223960
0.186800,0.742117,-0.809017,-1.109497
0.186810,0.738977,-0.728969,-1.005716
0.186820,0.735823,-0.637424,-0.848915
0.186830,0.732655,-0.535827,-0.733245
0.186840,0.729472,-0.425779,-0.605698
0.186850,0.726276,-0.309017,-0.427273
0.186860,0.723066,-0.187381,-0.244938
0.186870,0.719843,-0.062791,-0.113131
0.186880,0.716606,0.062791,0.084296
0.186890,0.713355,0.187381,0.283054
0.186900,0.710091,0.309017,0.418217
0.186910,0.706814,0.425779,0.551541
0.186920,0.703524,0.535827,0.702049
0.186930,0.700221,0.637424,0.857393
0.186940,0.696905,0.728969,0.976631
0.186950,0.693577,0.809017,1.098365
0.186960,0.690236,0.876307,1.175947
0.186970,0.686882,0.929776,1.280431
0.186980,0.683517,0.968583,1.293775
0.186990,0.680139,0.992115,1.344432
0.187000,0.676749,1.000000,1.339377
0.187010,0.673348,0.992115,1.365069
0.187020,0.669934,0.968583,1.328485
0.187030,0.666509,0.929776,1.218605
0.187040,0.663073,0.876307,1.168630
0.187050,0.659625,0.809017,1.077968
0.187060,0.656166,0.728969,0.985818
0.187070,0.652696,0.637424,0.826884
0.187080,0.649215,0.535827,0.702879
0.187090,0.645723,0.425779,0.556243
0.187100,0.642221,0.309017,0.399925
0.187110,0.638708,0.187381,0.245626
0.187120,0.635185,0.062791,0.101784
0.187130,0.631651,-0.062791,-0.075484
0.187140,0.628107,-0.187381,-0.267588
0.187150,0.624554,-0.309017,-0.400437
0.187160,0.620990,-0.425779,-0.569497
0.187170,0.617417,-0.535827,-0.689529
0.187180,0.613834,-0.637424,-0.859456
0.187190,0.610242,-0.728969,-0.956226
0.187200,0.606640,-0.809017,-1.051384
0.187210,0.603030,-0.876307,-1.147685
0.187220,0.599410,-0.929776,-1.214231
0.187230,0.595782,-0.968583,-1.257284
0.187240,0.592144,-0.992115,-1.292574
0.187250,0.588499,-1.000000,-1.287866
0.187260,0.584844,-0.992115,-1.299691
0.187270,0.581182,-0.968583,-1.211199
0.187280,0.577511,-0.929776,-1.158315
0.187290,0.573832,-0.876307,-1.133802
0.187300,0.570145,-0.809017,-1.019501
0.187310,0.566451,-0.728969,-0.922203
0.187320,0.562749,-0.637424,-0.850024
0.187330,0.559039,-0.535827,-0.700580
0.187340,0.555323,-0.425779,-0.547002
0.187350,0.551599,-0.309017,-0.384677
0.187360,0.547868,-0.187381,-0.264321
0.187370,0.544130,-0.062791,-0.081634
0.187380,0.540385,0.062791,0.101739
0.187390,0.536634,0.187381,0.230695
0.187400,0.532876,0.309017,0.394230
0.187410,0.529112,0.425779,0.531819
0.187420,0.525342,0.535827,0.650816
0.187430,0.521566,0.637424,0.786332
0.187440,0.517783,0.728969,0.943583
0.187450,0.513995,0.809017,1.041372
0.187460,0.510202,0.876307,1.119046
0.187470,0.506403,0.929776,1.149494
0.187480,0.502599,0.968583,1.245125
0.187490,0.498789,0.992115,1.254877
0.187500,0.494975,1.000000,1.198179
0.187510,0.491155,0.992115,1.192641
0.187520,0.487331,0.968583,1.207754
0.187530,0.483503,0.929776,1.152202
0.187540,0.479669,0.876307,1.111260
0.187550,0.475832,0.809017,0.984032
0.187560,0.471990,0.728969,0.864995
0.187570,0.468145,0.637424,0.738920
0.187580,0.464295,0.535827,0.654957
0.187590,0.460442,0.425779,0.500810
0.187600,0.456585,0.309017,0.412799
0.187610,0.452725,0.187381,0.210739
0.187620,0.448861,0.062791,0.101483
0.187630,0.444994,-0.062791,-0.068190
0.187640,0.441124,-0.187381,-0.232151
0.187650,0.437252,-0.309017,-0.406409
0.187660,0.433376,-0.425779,-0.480199
0.187670,0.429499,-0.535827,-0.636899
0.187680,0.425618,-0.637424,-0.776259
0.187690,0.421735,-0.728969,-0.908859
0.187700,0.417851,-0.809017,-0.966959
0.187710,0.413964,-0.876307,-1.055841
0.187720,0.410075,-0.929776,-1.121945
0.187730,0.406185,-0.968583,-1.177743
0.187740,0.402293,-0.992115,-1.162237
0.187750,0.398399,-1.000000,-1.177431
0.187760,0.394505,-0.992115,-1.182613
0.187770,0.390609,-0.968583,-1.139767
0.187780,0.386712,-0.929776,-1.102991
0.187790,0.382814,-0.876307,-1.054204
0.187800,0.378916,-0.809017,-0.948227
0.187810,0.375017,-0.728969,-0.859894
0.187820,0.371117,-0.637424,-0.812925
0.187830,0.367217,-0.535827,-0.623640
0.187840,0.363317,-0.425779,-0.492683
0.187850,0.359417,-0.309017,-0.356260
0.187860,0.355518,-0.187381,-0.233900
0.187870,0.351618,-0.062791,-0.037295
0.187880,0.347719,0.062791,0.067486
0.187890,0.343820,0.187381,0.224221
0.187900,0.339922,0.309017,0.394249
0.187910,0.336025,0.425779,0.508255
0.187920,0.332129,0.535827,0.632135
0.187930,0.328234,0.637424,0.758767
0.187940,0.324341,0.728969,0.841742
0.187950,0.320448,0.809017,0.911201
0.187960,0.316557,0.876307,1.027719
0.187970,0.312668,0.929776,1.106115
0.187980,0.308781,0.968583,1.118754
0.187990,0.304896,0.992115,1.144117
0.188000,0.301012,1.000000,1.135937
0.188010,0.297131,0.992115,1.127800
0.188020,0.293252,0.968583,1.131082
0.188030,0.289376,0.929776,1.045669
0.188040,0.285503,0.876307,0.987265
0.188050,0.281632,0.809017,0.895312
0.188060,0.277764,0.728969,0.838942
0.188070,0.273899,0.637424,0.735023
0.188080,0.270037,0.535827,0.639893
0.188090,0.266179,0.425779,0.440767
0.188100,0.262324,0.309017,0.348614
0.188110,0.258472,0.187381,0.220542
0.188120,0.254624,0.062791,0.066411
0.188130,0.250781,-0.062791,-0.072831
0.188140,0.246941,-0.187381,-0.212937
0.188150,0.243105,-0.309017,-0.368091
0.188160,0.239273,-0.425779,-0.493748
0.188170,0.235446,-0.535827,-0.616271
0.188180,0.231623,-0.637424,-0.702147
0.188190,0.227805,-0.728969,-0.843925
0.188200,0.223992,-0.809017,-0.895045
0.188210,0.220183,-0.876307,-0.995533
0.188220,0.216380,-0.929776,-1.017247
0.188230,0.212582,-0.968583,-1.061178
0.188240,0.208789,-0.992115,-1.107027
0.188250,0.205001,-1.000000,-1.076995
0.188260,0.201219,-0.992115,-1.071276
0.188270,0.197442,-0.968583,-1.063330
0.188280,0.193672,-0.929776,-1.027061
0.188290,0.189907,-0.876307,-0.960010
0.188300,0.186148,-0.809017,-0.892565
0.188310,0.182396,-0.728969,-0.806423
0.188320,0.178649,-0.637424,-0.702946
0.188330,0.174910,-0.535827,-0.567951
0.188340,0.171176,-0.425779,-0.474643
0.188350,0.167450,-0.309017,-0.315886
0.188360,0.163730,-0.187381,-0.223064
0.188370,0.160017,-0.062791,-0.048483
0.188380,0.156311,0.062791,0.062706
0.188390,0.152612,0.187381,0.207063
0.188400,0.148920,0.309017,0.336557
0.188410,0.145236,0.425779,0.440837
0.188420,0.141559,0.535827,0.572566
0.188430,0.137890,0.637424,0.696154
0.188440,0.134229,0.728969,0.785224
0.188450,0.130575,0.809017,0.846738
0.188460,0.126930,0.876307,0.924387
0.188470,0.123292,0.929776,0.980215
0.188480,0.119663,0.968583,1.037872
0.188490,0.116042,0.992115,1.052505
0.188500,0.112429,1.000000,1.049680
0.188510,0.108825,0.992115,1.050541
0.188520,0.105230,0.968583,1.019451
0.188530,0.101643,0.929776,0.978179
0.188540,0.098065,0.876307,0.935148
0.188550,0.094497,0.809017,0.837572
0.188560,0.090937,0.728969,0.748961
0.188570,0.087387,0.637424,0.634570
0.188580,0.083845,0.535827,0.546567
0.188590,0.080314,0.425779,0.461026
0.188600,0.076792,0.309017,0.307925
0.188610,0.073279,0.187381,0.209547
0.188620,0.069776,0.062791,0.051806
0.188630,0.066283,-0.062791,-0.067269
0.188640,0.062800,-0.187381,-0.158078
0.188650,0.059327,-0.309017,-0.332407
0.188660,0.055865,-0.425779,-0.431546
0.188670,0.052412,-0.535827,-0.541779
0.188680,0.048970,-0.637424,-0.649772
0.188690,0.045538,-0.728969,-0.761100
0.188700,0.042117,-0.809017,-0.824883
0.188710,0.038707,-0.876307,-0.878868
0.188720,0.035307,-0.929776,-0.939461
0.188730,0.031918,-0.968583,-0.993682
0.188740,0.028540,-0.992115,-0.992531
0.188750,0.025173,-1.000000,-1.014437
0.188760,0.021818,-0.992115,-1.034990
0.188770,0.018473,-0.968583,-0.969560
0.188780,0.015140,-0.929776,-0.956027
0.188790,0.011819,-0.876307,-0.898924
0.188800,0.008508,-0.809017,-0.806291
0.188810,0.005210,-0.728969,-0.715949
0.188820,0.001923,-0.637424,-0.640374
0.188830,-0.001352,-0.535827,-0.504760
0.188840,-0.004615,-0.425779,-0.401064
0.188850,-0.007866,-0.309017,-0.297102
0.188860,-0.011105,-0.187381,-0.167216
0.188870,-0.014332,-0.062791,-0.059360
0.188880,-0.017546,0.062791,0.062998
0.188890,-0.020749,0.187381,0.234098
0.188900,-0.023939,0.309017,0.288046
0.188910,-0.027116,0.425779,0.393499
0.188920,-0.030281,0.535827,0.537758
0.188930,-0.033433,0.637424,0.610676
0.188940,-0.036572,0.728969,0.736857
0.188950,-0.039699,0.809017,0.806094
0.188960,-0.042812,0.876307,0.825315
0.188970,-0.045913,0.929776,0.902003
0.188980,-0.049001,0.968583,0.957633
0.188990,-0.052075,0.992115,0.955033
0.189000,-0.055136,1.000000,0.944205
0.189010,-0.058184,0.992115,0.966765
0.189020,-0.061219,0.968583,0.916678
0.189030,-0.064240,0.929776,0.877038
0.189040,-0.067247,0.876307,0.862361
0.189050,-0.070241,0.809017,0.781613
0.189060,-0.073222,0.728969,0.706392
0.189070,-0.076188,0.637424,0.585503
0.189080,-0.079141,0.535827,0.541050
0.189090,-0.082080,0.425779,0.404456
0.189100,-0.085005,0.309017,0.302716
0.189110,-0.087916,0.187381,0.169520
0.189120,-0.090813,0.062791,0.107809
0.189130,-0.093696,-0.062791,-0.055741
0.189140,-0.096564,-0.187381,-0.191540
0.189150,-0.099418,-0.309017,-0.324889
0.189160,-0.102258,-0.425779,-0.428621
0.189170,-0.105084,-0.535827,-0.539390
0.189180,-0.107895,-0.637424,-0.614319
0.189190,-0.110692,-0.728969,-0.702951
0.189200,-0.113474,-0.809017,-0.744151
0.189210,-0.116241,-0.876307,-0.837105
0.189220,-0.118994,-0.929776,-0.857599
0.189230,-0.121732,-0.968583,-0.919506
0.189240,-0.124455,-0.992115,-0.931746
0.189250,-0.127163,-1.000000,-0.944963
0.189260,-0.129857,-0.992115,-0.904765
0.189270,-0.132535,-0.968583,-0.890926
0.189280,-0.135199,-0.929776,-0.874067
0.189290,-0.137847,-0.876307,-0.795199
0.189300,-0.140480,-0.809017,-0.720876
0.189310,-0.143098,-0.728969,-0.703804
0.189320,-0.145701,-0.637424,-0.594755
0.189330,-0.148289,-0.535827,-0.464270
0.189340,-0.150861,-0.425779,-0.391935
0.189350,-0.153418,-0.309017,-0.273155
0.189360,-0.155960,-0.187381,-0.164649
0.189370,-0.158486,-0.062791,-0.091530
0.189380,-0.160997,0.062791,0.066140
0.189390,-0.163492,0.187381,0.205129
0.189400,-0.165972,0.309017,0.291883
0.189410,-0.168436,0.425779,0.386684
0.189420,-0.170884,0.535827,0.510480
0.189430,-0.173317,0.637424,0.539366
0.189440,-0.175734,0.728969,0.676168
0.189450,-0.178135,0.809017,0.768016
0.189460,-0.180520,0.876307,0.760857
0.189470,-0.182890,0.929776,0.883655
0.189480,-0.185244,0.968583,0.871474
0.189490,-0.187582,0.992115,0.895437
0.189500,-0.189904,1.000000,0.877254
0.189510,-0.192210,0.992115,0.897029
0.189520,-0.194500,0.968583,0.898155
0.189530,-0.196774,0.929776,0.847439
0.189540,-0.199032,0.876307,0.828538
0.189550,-0.201274,0.809017,0.744810
0.189560,-0.203500,0.728969,0.645703
0.189570,-0.205710,0.637424,0.568646
0.189580,-0.207904,0.535827,0.464361
0.189590,-0.210082,0.425779,0.421808
0.189600,-0.212243,0.309017,0.305653
0.189610,-0.214388,0.187381,0.181230
0.189620,-0.216517,0.062791,0.005164
0.189630,-0.218630,-0.062791,-0.053549
0.189640,-0.220727,-0.187381,-0.162493
0.189650,-0.222807,-0.309017,-0.284585
0.189660,-0.224871,-0.425779,-0.395838
0.189670,-0.226919,-0.535827,-0.426305
0.189680,-0.228950,-0.637424,-0.535144
0.189690,-0.230965,-0.728969,-0.639713
0.189700,-0.232964,-0.809017,-0.740140
0.189710,-0.234947,-0.876307,-0.749867
0.189720,-0.236913,-0.929776,-0.799253
0.189730,-0.238863,-0.968583,-0.837486
0.189740,-0.240796,-0.992115,-0.842773
0.189750,-0.242713,-1.000000,-0.895188
0.189760,-0.244614,-0.992115,-0.839568
0.189770,-0.246498,-0.968583,-0.838323
0.189780,-0.248366,-0.929776,-0.823508
0.189790,-0.250217,-0.876307,-0.767211
0.189800,-0.252052,-0.809017,-0.711751
0.189810,-0.253871,-0.728969,-0.639112
0.189820,-0.255673,-0.637424,-0.564101
0.189830,-0.257459,-0.535827,-0.506628
0.189840,-0.259229,-0.425779,-0.357864
0.189850,-0.260982,-0.309017,-0.249478
0.189860,-0.262719,-0.187381,-0.160754
0.189870,-0.264439,-0.062791,-0.039954
0.189880,-0.266143,0.062791,0.037600
0.189890,-0.267831,0.187381,0.190780
0.189900,-0.269502,0.309017,0.286335
0.189910,-0.271157,0.425779,0.343590
0.189920,-0.272795,0.535827,0.450995
0.189930,-0.274418,0.637424,0.565463
0.189940,-0.276024,0.728969,0.603347
0.189950,-0.277613,0.809017,0.707536
0.189960,-0.279186,0.876307,0.715442
0.189970,-0.280743,0.929776,0.808701
0.189980,-0.282284,0.968583,0.832704
0.189990,-0.283809,0.992115,0.831649
0.190000,-0.285317,1.000000,0.858844
0.190010,-0.286809,0.992115,0.858639
0.190020,-0.288285,0.968583,0.810585
0.190030,-0.289744,0.929776,0.802812
0.190040,-0.291188,0.876307,0.749431
0.190050,-0.292615,0.809017,0.699664
0.190060,-0.294027,0.728969,0.619895
0.190070,-0.295422,0.637424,0.514380
0.190080,-0.296801,0.535827,0.440866
0.190090,-0.298164,0.425779,0.367422
0.190100,-0.299511,0.309017,0.226699
0.190110,-0.300842,0.187381,0.158853
0.190120,-0.302157,0.062791,0.048673
0.190130,-0.303456,-0.062791,-0.056333
0.190140,-0.304739,-0.187381,-0.193913
0.190150,-0.306006,-0.309017,-0.268029
0.190160,-0.307258,-0.425779,-0.357326
0.190170,-0.308493,-0.535827,-0.445269
0.190180,-0.309713,-0.637424,-0.530986
0.190190,-0.310917,-0.728969,-0.626041
0.190200,-0.312106,-0.809017,-0.697961
0.190210,-0.313279,-0.876307,-0.711104
0.190220,-0.314436,-0.929776,-0.809053
0.190230,-0.315577,-0.968583,-0.847375
0.190240,-0.316703,-0.992115,-0.834189
0.190250,-0.317813,-1.000000,-0.838848
0.190260,-0.318908,-0.992115,-0.847307
0.190270,-0.319988,-0.968583,-0.813814
0.190280,-0.321052,-0.929776,-0.812542
0.190290,-0.322100,-0.876307,-0.733044
0.190300,-0.323134,-0.809017,-0.687783
0.190310,-0.324152,-0.728969,-0.615576
0.190320,-0.325155,-0.637424,-0.523810
0.190330,-0.326142,-0.535827,-0.447177
0.190340,-0.327115,-0.425779,-0.363834
0.190350,-0.328072,-0.309017,-0.238129
0.190360,-0.329015,-0.187381,-0.129968
0.190370,-0.329942,-0.062791,-0.085873
0.190380,-0.330855,0.062791,0.072019
0.190390,-0.331752,0.187381,0.166085
